(10284)南京大学,统考,(002)商学院,(020204)金融学,(04)金融市场与机构,全日制,,专业：14(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020204041
(10284)南京大学,统考,(002)商学院,(020204)金融学,(03)保险学,全日制,,专业：14(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020204031
(10284)南京大学,统考,(002)商学院,(020204)金融学,(02)货币金融学,全日制,,专业：14(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020204021
(10284)南京大学,统考,(002)商学院,(020204)金融学,(01)国际金融,全日制,,专业：14(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020204011
(10284)南京大学,统考,(002)商学院,(020201)国民经济学,(06)经济增长与发展研究,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020201061
(10284)南京大学,统考,(002)商学院,(020201)国民经济学,(05)证券投资研究,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020201051
(10284)南京大学,统考,(002)商学院,(020201)国民经济学,(04)财政金融研究,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020201041
(10284)南京大学,统考,(002)商学院,(020201)国民经济学,(03)房地产投资研究,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020201031
(10284)南京大学,统考,(002)商学院,(020201)国民经济学,(02)产业投资研究,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020201021
(10284)南京大学,统考,(002)商学院,(020201)国民经济学,(01)投资经济研究,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020201011
(10284)南京大学,统考,(004)马克思主义学院,(030503)马克思主义中国化研究,(04)马克思主义中国化最新成果研究,全日制,,专业：7(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语,(660)马克思主义基本原理和原著,(938)专业综合基础（含当代中国马克思主义、国…,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030503041
(10284)南京大学,统考,(004)马克思主义学院,(030503)马克思主义中国化研究,(03)中国经济改革与发展,全日制,,专业：7(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语,(660)马克思主义基本原理和原著,(938)专业综合基础（含当代中国马克思主义、国…,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030503031
(10284)南京大学,统考,(004)马克思主义学院,(030503)马克思主义中国化研究,(02)中国特色社会主义理论与实践,全日制,,专业：7(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语,(660)马克思主义基本原理和原著,(938)专业综合基础（含当代中国马克思主义、国…,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030503021
